"booking_id","booking_datetime","city","service_type","customer_segment","customer_age","driver_status","driver_experience_years","payment_method","booking_channel","distance_km","estimated_duration_min","actual_duration_min","waiting_time_min","traffic_level","weather_condition","promo_code_used","discount_amount_vnd","basket_value_vnd","fare_amount_vnd","driver_rating","customer_rating","completed_flag","cancellation_reason","loyalty_points_earned","booking_hour","booking_day","is_weekend","time_period","estimated_speed_kmh","distance_invalid","distance_km_clean"
"GB2025002187",2025-05-10 14:06:00,"Ho Chi Minh City","GrabMart","Frequent User",35,"Preferred",5.1,"Card","Mobile App",7.69,37.2,38.4,3.4,"High","Cloudy","FOOD20",4000,413000,34000,"4.2","4.4","1",NA,"3",14,"Saturday","Weekend","Afternoon",12.4032258064516,FALSE,7.69
"GB2025002188",2025-05-31 07:44:00,"Can Tho","GrabMart","Tourist",43,"Standard",1,"Card","Mobile App",3.51,15.5,18.2,6.7,"Medium",NA,"RIDE10",3000,98000,10000,NA,NA,"0","Payment issue","0",7,"Saturday","Weekend","Morning",13.5870967741935,FALSE,3.51
"GB2025002191",2025-02-03 18:35:00,"Hai Phong","GrabMart","Family",35,"New",1.1,"Card","Mobile App",3.05,10.5,10.4,10.8,"High","Cloudy","None",0,218000,19000,"4.8","4.7","1",NA,"1",18,"Monday","Weekday","Evening",17.4285714285714,FALSE,3.05
"GB2025002192",2025-04-03 01:53:00,"Bien Hoa","GrabMart","Tourist",62,"New",3.5,"Moca Wallet","Mobile App",3.33,13.7,11.8,3.2,"Low","Rain","MART15",4000,262000,10000,"4.2","5","1",NA,"1",1,"Thursday","Weekday","Early Morning",14.5839416058394,FALSE,3.33
"GB2025002196",2025-10-08 22:30:00,"Hai Phong","GrabFood","Frequent User",31,"New",0.9,"Card","Mobile App",2.86,11.2,14.8,10.5,"Low","Rain","None",0,312000,14000,"4.5","4.9","1",NA,"1",22,"Wednesday","Weekday","Night",15.3214285714286,FALSE,2.86
"GB2025002198",2025-04-14 20:40:00,"Hanoi","GrabFood","Student",24,"New",2.7,"Card","Partner App",10.59,46.8,43.4,5.4,"Low","Clear","MART15",10000,357000,24000,"4.6","4.7","1",NA,"2",20,"Monday","Weekday","Evening",13.5769230769231,FALSE,10.59
"GB2025002206",2025-02-26 16:22:00,"Ho Chi Minh City","GrabFood","Working Professional",40,"New",3.3,"Cash","Mobile App",0.73,2.7,3.6,3.6,"Low","Clear","None",0,268000,17000,"4.5","5","1",NA,"1",16,"Wednesday","Weekday","Afternoon",16.2222222222222,FALSE,0.73
"GB2025002207",2025-04-30 19:06:00,"Ho Chi Minh City","GrabFood","Family",32,"High Performer",3.7,"Moca Wallet","Web Booking",2.73,9.1,10,4.5,"High",NA,"RIDE10",5000,51000,9000,NA,"4.6","1",NA,"0",19,"Wednesday","Weekday","Evening",18,FALSE,2.73
"GB2025002212",2025-07-22 03:37:00,"Da Nang","GrabFood","Family",30,"Standard",4.7,"Moca Wallet","Mobile App",2.92,12.9,11.9,12.1,"High","Cloudy","WEEKEND",4000,328000,14000,"4.2","4.2","1",NA,"1",3,"Tuesday","Weekday","Early Morning",13.5813953488372,FALSE,2.92
"GB2025002213",2025-06-16 02:59:00,"Ho Chi Minh City","GrabFood","Working Professional",57,"High Performer",10.9,"Cash","Mobile App",3.15,10.2,13.4,5.3,"Low","Clear","WELCOME",4000,125000,11000,"4.4",NA,"1",NA,"1",2,"Monday","Weekday","Early Morning",18.5294117647059,FALSE,3.15
"GB2025002217",2025-09-11 06:03:00,"Hue","GrabFood","Student",61,"New",1.4,"Card","Web Booking",7.14,32.2,35.2,4.1,"Low","Clear","FOOD20",9000,111000,16000,"4.4","4.1","1",NA,"1",6,"Thursday","Weekday","Morning",13.304347826087,FALSE,7.14
"GB2025002221",2025-02-05 12:51:00,"Nha Trang","GrabMart","Family",28,"High Performer",1.9,"Cash","Web Booking",1.05,3.2,3.2,2,"Low","Clear","WEEKEND",2000,303000,20000,"4.8","4.5","1",NA,"2",12,"Wednesday","Weekday","Lunch",19.6875,FALSE,1.05
"GB2025002222",2025-02-05 00:28:00,"Hanoi","GrabMart","Tourist",42,"Standard",NA,"Card","Mobile App",2.03,11.1,12.7,2.9,"High","Cloudy","None",0,374000,32000,"4.4","4.5","1",NA,"3",0,"Wednesday","Weekday","Early Morning",10.972972972973,FALSE,2.03
"GB2025002225",2025-03-11 17:12:00,"Da Nang","GrabFood","Frequent User",45,"High Performer",0.5,"Moca Wallet","Mobile App",4.71,14,13.5,1.7,"High","Clear","None",0,324000,27000,"4.8","4.4","1",NA,"2",17,"Tuesday","Weekday","Evening",20.1857142857143,FALSE,4.71
"GB2025002226",2025-10-17 02:13:00,"Ho Chi Minh City","GrabFood","Working Professional",28,"Standard",0.8,"Card","Mobile App",1.4,6.9,6.2,7.2,"Medium","Clear","WELCOME",3000,143000,11000,NA,"4.9","1",NA,"1",2,"Friday","Weekday","Early Morning",12.1739130434783,FALSE,1.4
"GB2025002227",2025-01-24 23:49:00,"Hanoi","GrabFood","Frequent User",24,"New",1.7,"Moca Wallet","Mobile App",3.25,8.3,8.6,6.4,"Low","Clear","None",0,387000,NA,"5","4.3","1",NA,"1",23,"Friday","Weekday","Night",23.4939759036145,FALSE,3.25
"GB2025002228",2025-06-09 10:55:00,"Ho Chi Minh City","GrabFood","Working Professional",50,"High Performer",1.8,"Card","Mobile App",0.91,2.6,2.7,7.8,"Low","Clear","WELCOME",1000,157000,8000,"4.9","4.1","1",NA,"0",10,"Monday","Weekday","Morning",21,FALSE,0.91
"GB2025002229",2025-06-07 09:27:00,"Ho Chi Minh City","GrabFood","Working Professional",45,"High Performer",5.7,"Card","Mobile App",5.57,30.9,39.8,4.2,"High","Cloudy","None",0,383000,21000,"4.7","4.3","1",NA,"2",9,"Saturday","Weekend","Morning",10.8155339805825,FALSE,5.57
"GB2025002233",2025-01-16 02:10:00,"Hanoi","GrabFood","Frequent User",44,"High Performer",6,"Moca Wallet","Mobile App",2.51,8.6,7.5,7.7,"Low","Cloudy","LOYALTY",3000,291000,21000,"4.8","5","1",NA,"2",2,"Thursday","Weekday","Early Morning",17.5116279069767,FALSE,2.51
"GB2025002235",2025-07-17 08:08:00,"Bien Hoa","GrabFood","Frequent User",62,"High Performer",0.9,"Card","Partner App",1.15,4.5,3.9,11.7,"High","Cloudy","WELCOME",4000,115000,5000,"4.5","4.1","1",NA,"0",8,"Thursday","Weekday","Morning",15.3333333333333,FALSE,1.15
"GB2025002244",2025-08-21 07:59:00,"Hanoi","GrabFood","Family",52,"Preferred",1.1,"Moca Wallet","Mobile App",2.08,8.5,7.6,8.9,"High","Clear","None",0,291000,31000,"5","4.2","1",NA,"3",7,"Thursday","Weekday","Morning",14.6823529411765,FALSE,2.08
"GB2025002252",2025-09-22 11:57:00,"Hanoi","GrabFood","Tourist",25,"Standard",3.9,"Moca Wallet","Mobile App",4.35,20.3,18,9.7,"High","Rain","MART15",2000,433000,30000,"5.0","4.7","1",NA,"3",11,"Monday","Weekday","Lunch",12.8571428571429,FALSE,4.35
"GB2025002261",2025-06-11 04:45:00,"Can Tho","GrabFood","Tourist",20,"Preferred",1.6,"Cash","Mobile App",1.82,5.6,4.8,6.4,"High","Clear","None",0,278000,18000,NA,NA,"0","Driver unavailable","0",4,"Wednesday","Weekday","Early Morning",19.5,FALSE,1.82
"GB2025002263",2025-05-11 06:33:00,"Da Nang","GrabMart","Tourist",NA,"Preferred",2,"Cash","Mobile App",1.99,6.1,6.6,2.9,"Low","Cloudy","WELCOME",3000,326000,23000,"4.6","4.0","1",NA,"2",6,"Sunday","Weekend","Morning",19.5737704918033,FALSE,1.99
"GB2025002266",2025-07-06 13:10:00,"Da Nang","GrabMart","Corporate",61,"Preferred",4.8,"Corporate Account","Mobile App",1.4,3.9,3.7,2.1,"Low","Clear","None",0,349000,25000,"4.3","5","1",NA,"2",13,"Sunday","Weekend","Lunch",21.5384615384615,FALSE,1.4
"GB2025002270",2025-11-13 20:00:00,"Da Nang","GrabMart","Tourist",35,"High Performer",0.8,"Cash","Web Booking",4.65,17.4,16.5,2.1,"Medium","Clear","None",0,181000,20000,"4.7","4.5","1",NA,"2",20,"Thursday","Weekday","Evening",16.0344827586207,FALSE,4.65
"GB2025002271",2025-01-03 03:56:00,"Hanoi","GrabFood","Working Professional",19,"High Performer",1.5,"Card","Partner App",7.2,45.4,40.5,4.5,NA,"Clear","None",0,263000,30000,"5","4.9","1",NA,"3",3,"Friday","Weekday","Early Morning",9.51541850220264,FALSE,7.2
"GB2025002275",2025-11-09 17:22:00,"Ho Chi Minh City","GrabFood","Corporate",37,"High Performer",0.4,"Moca Wallet","Mobile App",1.29,9.7,12,12.6,"Severe","Clear","None",0,262000,19000,"4.5","3.9","1",NA,"1",17,"Sunday","Weekend","Evening",7.97938144329897,FALSE,1.29
"GB2025002279",2025-10-30 11:17:00,"Hai Phong","GrabFood","Corporate",27,"Standard",7.5,"Moca Wallet","Mobile App",4.31,20.9,21.1,6.8,"Medium","Rain","RIDE10",7000,272000,22000,"4.5","4.8","1",NA,"2",11,"Thursday","Weekday","Lunch",12.3732057416268,FALSE,4.31
"GB2025002289",2025-02-09 13:34:00,"Can Tho","GrabFood","Student",57,"Standard",4.4,"Moca Wallet","Web Booking",6.05,22.6,21,5.7,"Low","Cloudy","None",0,51000,12000,"5","4.0","1",NA,"1",13,"Sunday","Weekend","Lunch",16.0619469026549,FALSE,6.05
"GB2025002291",2025-06-16 06:19:00,"Bien Hoa","GrabFood","Family",38,"Standard",1.2,"Card","Mobile App",3.01,14.2,15.7,1.2,"Medium","Clear","None",0,441000,16000,"4.5","4.9","1",NA,"1",6,"Monday","Weekday","Morning",12.7183098591549,FALSE,3.01
"GB2025002293",2025-01-31 00:44:00,"Ho Chi Minh City","GrabMart","Student",55,"Standard",1.5,"Card","Mobile App",1.63,5.9,6.5,2.6,NA,"Cloudy","None",0,126000,13000,"4.7","4.4","1",NA,"1",0,"Friday","Weekday","Early Morning",16.5762711864407,FALSE,1.63
"GB2025002295",2025-11-10 01:38:00,"Hanoi","GrabFood","Student",31,"New",3.8,"Cash","Mobile App",2.99,11,13.8,2,"Low","Clear","None",0,367000,24000,"4.3","5","1",NA,"2",1,"Monday","Weekday","Early Morning",16.3090909090909,FALSE,2.99
"GB2025002297",2025-03-19 15:27:00,"Hanoi","GrabFood","Family",56,"New",3.3,"Cash","Partner App",1.38,6.6,6.1,5.2,"Medium","Cloudy","WEEKEND",2000,318000,18000,"3.7","4.9","1",NA,"1",15,"Wednesday","Weekday","Afternoon",12.5454545454545,FALSE,1.38
"GB2025002299",2025-12-27 14:14:00,"Hai Phong","GrabFood","Tourist",20,"Preferred",2.4,"Card","Mobile App",4.38,30.6,36.1,6.8,"Severe","Clear","None",0,237000,24000,"5","5","1",NA,"2",14,"Saturday","Weekend","Afternoon",8.58823529411765,FALSE,4.38
"GB2025002300",2025-11-22 03:21:00,"Bien Hoa","GrabFood","Corporate",62,"Preferred",3,"Cash","Mobile App",2.92,7.3,6.5,1.5,"Low","Clear","None",0,434000,26000,"5.0","4.2","1",NA,"2",3,"Saturday","Weekend","Early Morning",24,FALSE,2.92
"GB2025002301",2025-11-26 14:37:00,"Nha Trang","GrabFood","Tourist",57,"Preferred",1.1,"Moca Wallet","Mobile App",2.41,7.1,7.9,2.3,"Low","Clear","None",0,281000,24000,"4.5","5","1",NA,"2",14,"Wednesday","Weekday","Afternoon",20.3661971830986,FALSE,2.41
"GB2025002312",2025-11-27 10:18:00,"Can Tho","GrabFood","Tourist",24,"High Performer",4.1,"Card","Mobile App",2.73,19.9,17.8,3,"Severe","Clear","None",0,94000,13000,"4.5","4.9","1",NA,"1",10,"Thursday","Weekday","Morning",8.23115577889447,FALSE,2.73
"GB2025002314",2025-05-14 17:17:00,"Nha Trang","GrabFood","Frequent User",52,"High Performer",1,"Card","Mobile App",0.78,2.8,3.6,7.1,"High","Cloudy","WEEKEND",4000,63000,5000,"4.0","4.3","1",NA,"0",17,"Wednesday","Weekday","Evening",16.7142857142857,FALSE,0.78
"GB2025002321",2025-03-11 06:56:00,"Ho Chi Minh City","GrabFood","Family",37,"New",1.2,"Card","Mobile App",3.82,9.8,11.6,6.8,"Low","Rain","None",0,61000,8000,"4.7","4.3","1",NA,"0",6,"Tuesday","Weekday","Morning",23.3877551020408,FALSE,3.82
"GB2025002330",2025-02-25 14:22:00,"Hai Phong","GrabFood","Student",37,"Standard",4.1,"Card","Mobile App",1.58,6.5,8,8.9,"High","Cloudy","None",0,168000,15000,"4.1","5","1",NA,"1",14,"Tuesday","Weekday","Afternoon",14.5846153846154,FALSE,1.58
"GB2025002331",2025-10-02 03:45:00,"Hanoi","GrabFood","Tourist",56,"Standard",4.4,"Card","Mobile App",3,15.2,16.3,9.5,"High","Clear","RIDE10",1000,272000,24000,"4.1","5","1",NA,"2",3,"Thursday","Weekday","Early Morning",11.8421052631579,FALSE,3
"GB2025002334",2025-12-06 02:49:00,"Da Nang","GrabFood","Tourist",37,"New",8.6,"Moca Wallet","Mobile App",5.5,22.4,25.1,3.7,"Medium","Clear","LOYALTY",2000,206000,15000,"4.6","4.6","1",NA,"1",2,"Saturday","Weekend","Early Morning",14.7321428571429,FALSE,5.5
"GB2025002341",2025-09-08 00:23:00,"Hanoi","GrabFood","Student",62,"Standard",4.2,"Card","Mobile App",1.47,7.4,7,6.3,"Medium","Clear","None",0,191000,15000,"4.4","5","1",NA,"1",0,"Monday","Weekday","Early Morning",11.9189189189189,FALSE,1.47
"GB2025002342",2025-08-02 07:05:00,"Ho Chi Minh City","GrabFood","Corporate",30,"New",0.5,"Cash","Mobile App",4.22,16.5,16.8,9.4,"Medium","Clear","WEEKEND",7000,236000,21000,"4.3","4.0","1",NA,"2",7,"Saturday","Weekend","Morning",15.3454545454545,FALSE,4.22
"GB2025002346",2025-07-26 15:01:00,"Can Tho","GrabFood","Corporate",31,"New",4.3,"Moca Wallet","Mobile App",6.24,25,22.1,8,"Low","Cloudy","LOYALTY",5000,325000,17000,"4.6",NA,"1",NA,"1",15,"Saturday","Weekend","Afternoon",14.976,FALSE,6.24
"GB2025002351",2025-04-30 01:11:00,"Nha Trang","GrabFood","Corporate",54,"High Performer",3.2,"Cash","Mobile App",2.21,8.3,10.2,3.5,"Low","Clear","None",0,217000,17000,"4.5","4.0","1",NA,"1",1,"Wednesday","Weekday","Early Morning",15.9759036144578,FALSE,2.21
"GB2025002353",2025-12-31 06:02:00,"Hanoi","GrabMart","Family",42,"Standard",1.1,"Card","Mobile App",7.36,21,25,2.8,"Medium","Cloudy","RIDE10",3000,229000,15000,"4.8","4.8","1",NA,"1",6,"Wednesday","Weekday","Morning",21.0285714285714,FALSE,7.36
"GB2025002364",2025-02-28 01:15:00,"Ho Chi Minh City","GrabFood","Corporate",28,"New",3.6,"Card","Partner App",2.57,9.4,11.5,3.4,"Severe",NA,"None",0,124000,12000,"4.6","5","1",NA,"1",1,"Friday","Weekday","Early Morning",16.4042553191489,FALSE,2.57
"GB2025002365",2025-12-06 15:04:00,"Hanoi","GrabMart","Tourist",18,"New",0.4,"Cash","Mobile App",5.01,17,22.2,4.4,"Low","Clear","None",0,450000,29000,"4.5","4.6","1",NA,"2",15,"Saturday","Weekend","Afternoon",17.6823529411765,FALSE,5.01
"GB2025002366",2025-10-04 07:01:00,"Hai Phong","GrabMart","Tourist",23,"New",3.7,"Card","Mobile App",2.06,10.5,9.6,13.7,"Severe","Clear","FOOD20",4000,209000,13000,"4.5","4.5","1",NA,"1",7,"Saturday","Weekend","Morning",11.7714285714286,FALSE,2.06
"GB2025002376",2025-11-05 04:32:00,"Hue","GrabFood","Student",25,"New",2,"Card","Mobile App",1.09,4.7,4,1.4,"Low","Rain","WELCOME",1000,204000,21000,"4.8","4.1","1",NA,"2",4,"Wednesday","Weekday","Early Morning",13.9148936170213,FALSE,1.09
"GB2025002380",2025-12-22 10:48:00,"Hanoi","GrabFood","Working Professional",25,"New",1.3,"Cash","Mobile App",1.47,4.8,5.7,6.4,"Medium","Rain","None",0,286000,17000,"4.8","4.1","1",NA,"1",10,"Monday","Weekday","Morning",18.375,FALSE,1.47
"GB2025002381",2025-04-24 04:12:00,"Ho Chi Minh City","GrabFood","Working Professional",44,"New",2.3,"Card","Mobile App",4.1,20.3,NA,6.6,"Medium","Clear","WEEKEND",6000,82000,6000,"4.6","5","1",NA,"0",4,"Thursday","Weekday","Early Morning",12.1182266009852,FALSE,4.1
"GB2025002383",2025-01-02 21:14:00,"Hai Phong","GrabMart","Working Professional",28,"New",0.3,"Cash","Mobile App",3.59,12.8,11.8,5.1,"Medium","Clear","WEEKEND",5000,181000,21000,"4.8","4.3","1",NA,"2",21,"Thursday","Weekday","Night",16.828125,FALSE,3.59
"GB2025002385",2025-03-23 07:38:00,"Ho Chi Minh City","GrabFood","Corporate",46,"Preferred",3.1,"Card","Partner App",3.86,21.4,19.3,12.1,"High","Rain","None",0,218000,24000,"4.8","4.4","1",NA,"2",7,"Sunday","Weekend","Morning",10.8224299065421,FALSE,3.86
"GB2025002389",2025-11-13 19:47:00,"Ho Chi Minh City","GrabFood","Family",31,"New",2.6,"Card","Mobile App",2.7,10.4,12.3,3.5,"High","Clear","WEEKEND",3000,295000,14000,"4.3","3.6","1",NA,"1",19,"Thursday","Weekday","Evening",15.5769230769231,FALSE,2.7
"GB2025002391",2025-03-26 10:47:00,"Hanoi","GrabFood","Tourist",61,"Preferred",5.5,"Cash","Mobile App",2.1,7.9,8.7,7.7,"Medium","Clear","None",0,183000,13000,"4.2","3.7","1",NA,"1",10,"Wednesday","Weekday","Morning",15.9493670886076,FALSE,2.1
"GB2025002395",2025-06-07 02:03:00,"Ho Chi Minh City","GrabFood","Working Professional",49,"New",1.2,"Cash","Mobile App",3.71,17.6,NA,2.3,"Low","Rain","None",0,178000,16000,"3.9","4.4","1",NA,"1",2,"Saturday","Weekend","Early Morning",12.6477272727273,FALSE,3.71
"GB2025002400",2025-08-17 14:13:00,"Ho Chi Minh City","GrabMart","Family",35,"Preferred",2.3,"Card","Mobile App",3.06,14,18,9.8,"High","Clear","WELCOME",5000,214000,7000,"3.9","4.4","1",NA,"0",14,"Sunday","Weekend","Afternoon",13.1142857142857,FALSE,3.06
"GB2025002401",2025-06-22 17:39:00,"Hue","GrabMart","Corporate",24,"High Performer",0.9,"Cash","Mobile App",4.95,24.3,NA,11.9,"Medium","Rain","FOOD20",9000,47000,10000,"4.1","4.0","1",NA,"1",17,"Sunday","Weekend","Evening",12.2222222222222,FALSE,4.95
"GB2025002404",2025-09-05 13:27:00,"Bien Hoa","GrabMart","Working Professional",32,"High Performer",2.9,"Corporate Account","Mobile App",3.09,13.5,16.5,3.6,"Low","Clear","None",0,276000,26000,"4.7","4.5","1",NA,"2",13,"Friday","Weekday","Lunch",13.7333333333333,FALSE,3.09
"GB2025002407",2025-01-19 02:32:00,"Da Nang","GrabFood","Tourist",53,"Preferred",2,"Card","Mobile App",2.14,5.7,7.3,5.8,"Low","Clear","None",0,335000,18000,"4.3","4.1","1",NA,"1",2,"Sunday","Weekend","Early Morning",22.5263157894737,FALSE,2.14
"GB2025002408",2025-08-23 04:58:00,"Ho Chi Minh City","GrabFood","Family",58,"Standard",2.5,"Moca Wallet","Mobile App",2.46,8.8,8.9,4.8,"Low","Clear","None",0,188000,13000,"4.8","3.7","1",NA,"1",4,"Saturday","Weekend","Early Morning",16.7727272727273,FALSE,2.46
"GB2025002409",2025-05-26 18:04:00,"Can Tho","GrabMart","Tourist",32,"Standard",2.3,"Card","Mobile App",0.86,2.5,2.7,7.3,"Medium","Cloudy","None",0,317000,26000,NA,"4.7","1",NA,"2",18,"Monday","Weekday","Evening",20.64,FALSE,0.86
"GB2025002411",2025-12-25 20:53:00,"Da Nang","GrabFood","Working Professional",55,"Preferred",0.9,"Card","Mobile App",3.3,15.6,13.7,4.3,"Medium","Cloudy","None",0,381000,39000,"4.5","4.2","1",NA,"3",20,"Thursday","Weekday","Evening",12.6923076923077,FALSE,3.3
"GB2025002417",2025-04-14 21:23:00,"Hanoi","GrabMart","Working Professional",26,"Standard",1.6,"Cash","Web Booking",5.01,21.6,19.5,1.8,"Medium","Clear","None",0,441000,26000,"4.8","4.3","1",NA,"2",21,"Monday","Weekday","Night",13.9166666666667,FALSE,5.01
"GB2025002418",2025-10-13 10:34:00,"Ho Chi Minh City","GrabMart","Frequent User",22,"High Performer",2,"Moca Wallet","Mobile App",1.73,4.5,5,4.8,"Medium","Clear","WEEKEND",1000,120000,9000,NA,NA,"0","Customer changed mind","0",10,"Monday","Weekday","Morning",23.0666666666667,FALSE,1.73
"GB2025002419",2025-03-12 15:47:00,"Ho Chi Minh City","GrabFood","Tourist",54,"Standard",7,"Moca Wallet","Mobile App",4.76,22,24.4,7.7,"Low",NA,"None",0,120000,17000,"3.9","4.8","1",NA,"1",15,"Wednesday","Weekday","Afternoon",12.9818181818182,FALSE,4.76
"GB2025002424",2025-11-15 14:37:00,"Bien Hoa","GrabFood","Student",29,"High Performer",9.3,"Moca Wallet","Mobile App",2.9,9.9,11.3,5.7,"Medium","Clear","None",0,346000,31000,NA,NA,"0","Customer changed mind","0",14,"Saturday","Weekend","Afternoon",17.5757575757576,FALSE,2.9
"GB2025002425",2025-05-12 14:27:00,"Ho Chi Minh City","GrabFood","Frequent User",41,"Standard",1.6,"Card","Mobile App",1.59,7,6.6,3.7,NA,"Clear","FOOD20",3000,377000,15000,"4.5",NA,"1",NA,"1",14,"Monday","Weekday","Afternoon",13.6285714285714,FALSE,1.59
"GB2025002427",2025-01-01 03:27:00,"Hanoi","GrabFood","Working Professional",62,"Preferred",3.7,"Card","Mobile App",2.63,8.4,10.2,9.5,"Medium","Clear","None",0,393000,38000,"5","4.9","1",NA,"3",3,"Wednesday","Weekday","Early Morning",18.7857142857143,FALSE,2.63
"GB2025002429",2025-10-18 04:57:00,"Ho Chi Minh City","GrabFood","Student",29,"High Performer",0.1,"Cash","Mobile App",3.83,19.6,16.8,2.5,"Medium","Rain","None",0,155000,19000,"4.6","4.5","1",NA,"1",4,"Saturday","Weekend","Early Morning",11.7244897959184,FALSE,3.83
"GB2025002431",2025-07-20 02:02:00,"Da Nang","GrabFood","Family",53,"High Performer",NA,"Cash","Mobile App",NA,17,18.1,7.7,"Low","Rain","LOYALTY",4000,104000,12000,"4.3","4.1","1",NA,"1",2,"Sunday","Weekend","Early Morning",NA,NA,NA
"GB2025002435",2025-03-30 06:45:00,"Bien Hoa","GrabFood","Corporate",19,"Preferred",0.2,"Cash","Mobile App",5.52,21.4,23.4,NA,"Medium","Clear","WEEKEND",6000,380000,22000,"4.4","5","1",NA,"2",6,"Sunday","Weekend","Morning",15.4766355140187,FALSE,5.52
"GB2025002437",2025-09-12 12:00:00,"Can Tho","GrabMart","Corporate",54,"High Performer",3,"Cash","Mobile App",3.55,19.3,19,6.6,"Medium",NA,"None",0,4e+05,37000,"4.6","5","1",NA,"3",12,"Friday","Weekday","Lunch",11.0362694300518,FALSE,3.55
"GB2025002438",2025-08-24 06:35:00,"Hanoi","GrabFood","Family",42,"New",0.1,"Moca Wallet","Mobile App",1,6.4,8.2,8.8,"Severe","Cloudy","None",0,131000,11000,"4.2","3.5","1",NA,"1",6,"Sunday","Weekend","Morning",9.375,FALSE,1
"GB2025002446",2025-08-06 11:35:00,"Hai Phong","GrabFood","Frequent User",48,"High Performer",11.2,"Moca Wallet","Mobile App",3.14,18.9,19.5,12.1,"High","Clear","WELCOME",2000,143000,12000,NA,"4.4","1",NA,"1",11,"Wednesday","Weekday","Lunch",9.96825396825397,FALSE,3.14
"GB2025002449",2025-06-02 08:31:00,"Can Tho","GrabMart","Corporate",39,"Preferred",5.2,"Moca Wallet","Mobile App",2.19,15.8,15.1,10.5,"Severe","Clear","LOYALTY",6000,52000,7000,"4.6","4.3","1",NA,"0",8,"Monday","Weekday","Morning",8.31645569620253,FALSE,2.19
"GB2025002452",2025-09-28 19:25:00,"Hanoi","GrabFood","Tourist",46,"Standard",0.8,"Card","Partner App",3.49,13.4,17.7,2.4,"Medium","Cloudy","None",0,182000,13000,"4.1","4.6","1",NA,"1",19,"Sunday","Weekend","Evening",15.6268656716418,FALSE,3.49
"GB2025002455",2025-09-26 13:23:00,"Can Tho","GrabFood","Tourist",53,"New",4.4,"Cash","Mobile App",4.25,16.5,16.3,10.1,"Severe","Clear","LOYALTY",7000,224000,9000,"4.5","4.9","1",NA,"0",13,"Friday","Weekday","Lunch",15.4545454545455,FALSE,4.25
"GB2025002458",2025-11-25 20:31:00,"Hanoi","GrabFood","Corporate",NA,"New",2.3,"Moca Wallet","Partner App",3.69,14.2,14.1,7.9,"Low","Heavy Rain","WEEKEND",5000,332000,22000,"4.5","4.0","1",NA,"2",20,"Tuesday","Weekday","Evening",15.5915492957746,FALSE,3.69
"GB2025002459",2025-06-06 06:30:00,"Ho Chi Minh City","GrabFood","Frequent User",44,"Standard",1.6,"Cash","Mobile App",2.85,15.3,15.9,13.9,"High","Heavy Rain","None",0,363000,36000,"4.6","4.6","1",NA,"3",6,"Friday","Weekday","Morning",11.1764705882353,FALSE,2.85
"GB2025002460",2025-09-14 07:12:00,"Ho Chi Minh City","GrabFood","Corporate",41,"High Performer",2.9,"Moca Wallet","Mobile App",3.08,10.5,12.2,3.1,"High","Rain","FOOD20",3000,242000,17000,"4.5","5","1",NA,"1",7,"Sunday","Weekend","Morning",17.6,FALSE,3.08
"GB2025002461",2025-06-25 22:01:00,"Hanoi","GrabFood","Working Professional",62,"Preferred",2.4,"Moca Wallet","Mobile App",6.73,30.9,35.4,5.8,"Low","Clear","WEEKEND",6000,336000,20000,"4.6","4.1","1",NA,"2",22,"Wednesday","Weekday","Night",13.0679611650485,FALSE,6.73
"GB2025002478",2025-12-16 16:12:00,"Da Nang","GrabFood","Tourist",29,"Preferred",4.6,"Card","Mobile App",0.86,3.8,4.3,7.2,"Medium","Cloudy","LOYALTY",3000,55000,5000,"4.6","4.8","1",NA,"0",16,"Tuesday","Weekday","Afternoon",13.5789473684211,FALSE,0.86
"GB2025002482",2025-05-22 11:02:00,"Hanoi","GrabMart","Corporate",58,"Standard",2.2,"Cash","Mobile App",NA,14.9,19.3,11.1,"High","Cloudy","None",0,115000,16000,"4.6","4.3","1",NA,"1",11,"Thursday","Weekday","Lunch",NA,NA,NA
